exercise_id,source_language,target_language,direction,source_text,reference_translation,accepted_alternatives_json,jlpt_level,difficulty,topic_tags,situation_tags,grammar_tags,particle_tags,vocabulary_tags,kanji_tags,verb_tags,adjective_tags,counter_tags,register,communicative_function,tense_aspect,polarity,sentence_type,pedagogical_notes,ambiguity_notes,core_exercise,active,dataset_version
ESJA-N5-MORE-0150,es,ja,es_ja,¿Te apetece jugar al tenis en el restaurante el fin de semana?,週末レストランでテニスをしませんか,[],N5,3,invitaciones|ocio,amistad,mashouka,で,,,,,,cortés,invitar,futuro,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0151,ja,es,ja_es,学校で日本語を勉強したいです,Quiero estudiar japonés en la escuela.,[],N5,4,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0151,es,ja,es_ja,Quiero estudiar japonés en la escuela.,学校で日本語を勉強したいです,[],N5,4,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0152,ja,es,ja_es,図書館で本を読みたいです,Quiero leer un libro en la biblioteca.,[],N5,1,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0152,es,ja,es_ja,Quiero leer un libro en la biblioteca.,図書館で本を読みたいです,[],N5,1,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0153,ja,es,ja_es,駅で音楽を聞きたいです,Quiero escuchar música en la estación.,[],N5,2,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0153,es,ja,es_ja,Quiero escuchar música en la estación.,駅で音楽を聞きたいです,[],N5,2,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0154,ja,es,ja_es,公園で映画を見たいです,Quiero ver una película en el parque.,[],N5,3,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0154,es,ja,es_ja,Quiero ver una película en el parque.,公園で映画を見たいです,[],N5,3,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0155,ja,es,ja_es,会社で料理をしたいです,Quiero cocinar en la oficina.,[],N5,4,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0155,es,ja,es_ja,Quiero cocinar en la oficina.,会社で料理をしたいです,[],N5,4,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0156,ja,es,ja_es,銀行で写真を撮りたいです,Quiero hacer fotos en el banco.,[],N5,1,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0156,es,ja,es_ja,Quiero hacer fotos en el banco.,銀行で写真を撮りたいです,[],N5,1,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0157,ja,es,ja_es,郵便局で手紙を書きたいです,Quiero escribir una carta en correos.,[],N5,2,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0157,es,ja,es_ja,Quiero escribir una carta en correos.,郵便局で手紙を書きたいです,[],N5,2,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0158,ja,es,ja_es,病院で買い物をしたいです,Quiero hacer compras en el hospital.,[],N5,3,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0158,es,ja,es_ja,Quiero hacer compras en el hospital.,病院で買い物をしたいです,[],N5,3,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0159,ja,es,ja_es,スーパーで散歩したいです,Quiero dar un paseo en el supermercado.,[],N5,4,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0159,es,ja,es_ja,Quiero dar un paseo en el supermercado.,スーパーで散歩したいです,[],N5,4,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0160,ja,es,ja_es,レストランでテニスをしたいです,Quiero jugar al tenis en el restaurante.,[],N5,1,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0160,es,ja,es_ja,Quiero jugar al tenis en el restaurante.,レストランでテニスをしたいです,[],N5,1,deseos|ocio,planes,tai_form,で|を,,,,,,cortés,expresar_deseo,futuro,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0161,ja,es,ja_es,本を見せてください。,"Muéstreme el libro, por favor.",[],N5,2,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0161,es,ja,es_ja,"Muéstreme el libro, por favor.",本を見せてください。,[],N5,2,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0162,ja,es,ja_es,新聞を見せてください。,"Muéstreme el periódico, por favor.",[],N5,3,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0162,es,ja,es_ja,"Muéstreme el periódico, por favor.",新聞を見せてください。,[],N5,3,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0163,ja,es,ja_es,手紙を見せてください。,"Muéstreme el carta, por favor.",[],N5,4,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0163,es,ja,es_ja,"Muéstreme el carta, por favor.",手紙を見せてください。,[],N5,4,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0164,ja,es,ja_es,写真を見せてください。,"Muéstreme el foto, por favor.",[],N5,1,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0164,es,ja,es_ja,"Muéstreme el foto, por favor.",写真を見せてください。,[],N5,1,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0165,ja,es,ja_es,切符を見せてください。,"Muéstreme el billete, por favor.",[],N5,2,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0165,es,ja,es_ja,"Muéstreme el billete, por favor.",切符を見せてください。,[],N5,2,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0166,ja,es,ja_es,地図を見せてください。,"Muéstreme el mapa, por favor.",[],N5,3,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0166,es,ja,es_ja,"Muéstreme el mapa, por favor.",地図を見せてください。,[],N5,3,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0167,ja,es,ja_es,傘を見せてください。,"Muéstreme el paraguas, por favor.",[],N5,4,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0167,es,ja,es_ja,"Muéstreme el paraguas, por favor.",傘を見せてください。,[],N5,4,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0168,ja,es,ja_es,辞書を見せてください。,"Muéstreme el diccionario, por favor.",[],N5,1,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0168,es,ja,es_ja,"Muéstreme el diccionario, por favor.",辞書を見せてください。,[],N5,1,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0169,ja,es,ja_es,かばんを見せてください。,"Muéstreme el bolso, por favor.",[],N5,2,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0169,es,ja,es_ja,"Muéstreme el bolso, por favor.",かばんを見せてください。,[],N5,2,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0170,ja,es,ja_es,ノートを見せてください。,"Muéstreme el cuaderno, por favor.",[],N5,3,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0170,es,ja,es_ja,"Muéstreme el cuaderno, por favor.",ノートを見せてください。,[],N5,3,peticiones,comunicacion,te_kudasai,を,,,,,,cortés,pedir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0171,ja,es,ja_es,学校で写真を撮ってもいいですか。,¿Puedo hacer fotos en la escuela?,[],N5,4,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0171,es,ja,es_ja,¿Puedo hacer fotos en la escuela?,学校で写真を撮ってもいいですか。,[],N5,4,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0172,ja,es,ja_es,図書館で写真を撮ってもいいですか。,¿Puedo hacer fotos en la biblioteca?,[],N5,1,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0172,es,ja,es_ja,¿Puedo hacer fotos en la biblioteca?,図書館で写真を撮ってもいいですか。,[],N5,1,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0173,ja,es,ja_es,駅で写真を撮ってもいいですか。,¿Puedo hacer fotos en la estación?,[],N5,2,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0173,es,ja,es_ja,¿Puedo hacer fotos en la estación?,駅で写真を撮ってもいいですか。,[],N5,2,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0174,ja,es,ja_es,公園で写真を撮ってもいいですか。,¿Puedo hacer fotos en el parque?,[],N5,3,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0174,es,ja,es_ja,¿Puedo hacer fotos en el parque?,公園で写真を撮ってもいいですか。,[],N5,3,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0175,ja,es,ja_es,会社で写真を撮ってもいいですか。,¿Puedo hacer fotos en la oficina?,[],N5,4,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0175,es,ja,es_ja,¿Puedo hacer fotos en la oficina?,会社で写真を撮ってもいいですか。,[],N5,4,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0176,ja,es,ja_es,銀行で写真を撮ってもいいですか。,¿Puedo hacer fotos en el banco?,[],N5,1,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0176,es,ja,es_ja,¿Puedo hacer fotos en el banco?,銀行で写真を撮ってもいいですか。,[],N5,1,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0177,ja,es,ja_es,郵便局で写真を撮ってもいいですか。,¿Puedo hacer fotos en correos?,[],N5,2,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0177,es,ja,es_ja,¿Puedo hacer fotos en correos?,郵便局で写真を撮ってもいいですか。,[],N5,2,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0178,ja,es,ja_es,病院で写真を撮ってもいいですか。,¿Puedo hacer fotos en el hospital?,[],N5,3,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0178,es,ja,es_ja,¿Puedo hacer fotos en el hospital?,病院で写真を撮ってもいいですか。,[],N5,3,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0179,ja,es,ja_es,スーパーで写真を撮ってもいいですか。,¿Puedo hacer fotos en el supermercado?,[],N5,4,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0179,es,ja,es_ja,¿Puedo hacer fotos en el supermercado?,スーパーで写真を撮ってもいいですか。,[],N5,4,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0180,ja,es,ja_es,レストランで写真を撮ってもいいですか。,¿Puedo hacer fotos en el restaurante?,[],N5,1,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0180,es,ja,es_ja,¿Puedo hacer fotos en el restaurante?,レストランで写真を撮ってもいいですか。,[],N5,1,permiso,lugares_publicos,te_mo_ii,で,,,,,,cortés,pedir_permiso,presente,afirmativa,interrogativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0181,ja,es,ja_es,学校で食べてはいけません。,No se puede comer en la escuela.,[],N5,2,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0181,es,ja,es_ja,No se puede comer en la escuela.,学校で食べてはいけません。,[],N5,2,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0182,ja,es,ja_es,図書館で食べてはいけません。,No se puede comer en la biblioteca.,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0182,es,ja,es_ja,No se puede comer en la biblioteca.,図書館で食べてはいけません。,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0183,ja,es,ja_es,駅で食べてはいけません。,No se puede comer en la estación.,[],N5,4,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0183,es,ja,es_ja,No se puede comer en la estación.,駅で食べてはいけません。,[],N5,4,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0184,ja,es,ja_es,公園で食べてはいけません。,No se puede comer en el parque.,[],N5,1,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0184,es,ja,es_ja,No se puede comer en el parque.,公園で食べてはいけません。,[],N5,1,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0185,ja,es,ja_es,会社で食べてはいけません。,No se puede comer en la oficina.,[],N5,2,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0185,es,ja,es_ja,No se puede comer en la oficina.,会社で食べてはいけません。,[],N5,2,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0186,ja,es,ja_es,銀行で食べてはいけません。,No se puede comer en el banco.,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0186,es,ja,es_ja,No se puede comer en el banco.,銀行で食べてはいけません。,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0187,ja,es,ja_es,郵便局で食べてはいけません。,No se puede comer en correos.,[],N5,4,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0187,es,ja,es_ja,No se puede comer en correos.,郵便局で食べてはいけません。,[],N5,4,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0188,ja,es,ja_es,病院で食べてはいけません。,No se puede comer en el hospital.,[],N5,1,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0188,es,ja,es_ja,No se puede comer en el hospital.,病院で食べてはいけません。,[],N5,1,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0189,ja,es,ja_es,スーパーで食べてはいけません。,No se puede comer en el supermercado.,[],N5,2,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0189,es,ja,es_ja,No se puede comer en el supermercado.,スーパーで食べてはいけません。,[],N5,2,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0190,ja,es,ja_es,レストランで食べてはいけません。,No se puede comer en el restaurante.,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0190,es,ja,es_ja,No se puede comer en el restaurante.,レストランで食べてはいけません。,[],N5,3,normas,lugares_publicos,te_wa_ikemasen,で,,,,,,cortés,expresar_prohibicion,presente,negativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0191,ja,es,ja_es,本は新聞より大きいです。,El libro es más grande que el periódico.,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0191,es,ja,es_ja,El libro es más grande que el periódico.,本は新聞より大きいです。,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0192,ja,es,ja_es,新聞は手紙より小さいです。,El periódico es más pequeño que el carta.,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0192,es,ja,es_ja,El periódico es más pequeño que el carta.,新聞は手紙より小さいです。,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0193,ja,es,ja_es,手紙は写真より新しいです。,El carta es más nuevo que el foto.,[],N5,2,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0193,es,ja,es_ja,El carta es más nuevo que el foto.,手紙は写真より新しいです。,[],N5,2,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0194,ja,es,ja_es,写真は切符より古いです。,El foto es más antiguo que el billete.,[],N5,3,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0194,es,ja,es_ja,El foto es más antiguo que el billete.,写真は切符より古いです。,[],N5,3,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0195,ja,es,ja_es,切符は地図より高いです。,El billete es más caro que el mapa.,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0195,es,ja,es_ja,El billete es más caro que el mapa.,切符は地図より高いです。,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0196,ja,es,ja_es,地図は傘より安いです。,El mapa es más barato que el paraguas.,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0196,es,ja,es_ja,El mapa es más barato que el paraguas.,地図は傘より安いです。,[],N5,1,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0197,ja,es,ja_es,傘は辞書より面白いです。,El paraguas es más interesante que el diccionario.,[],N5,2,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0197,es,ja,es_ja,El paraguas es más interesante que el diccionario.,傘は辞書より面白いです。,[],N5,2,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0198,ja,es,ja_es,辞書はかばんより難しいです。,El diccionario es más difícil que el bolso.,[],N5,3,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0198,es,ja,es_ja,El diccionario es más difícil que el bolso.,辞書はかばんより難しいです。,[],N5,3,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0199,ja,es,ja_es,かばんはノートより静かです。,El bolso es más tranquilo que el cuaderno.,[],N5,4,comparacion,vida_diaria,yori_comparison,より|は,,,,,,cortés,comparar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
